Clave Entidad,Nombre Entidad,Clave Distrito,Nombre Distrito,Clave Municipio,Nombre Municipio,Seccion,Lista Hombres,Lista Mujeres,Lista No Binario,Lista Nominal
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,869.0,346,346,0,692
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,870.0,274,255,0,529
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,871.0,235,232,0,467
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,872.0,402,421,0,823
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,873.0,257,227,0,484
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,962.0,969,944,0,1913
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1004.0,817,807,0,1624
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1005.0,436,424,0,860
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1006.0,654,542,0,1196
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1007.0,385,359,0,744
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1008.0,1130,1086,0,2216
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1009.0,691,640,0,1331
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1010.0,941,907,0,1848
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1011.0,395,302,0,697
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1012.0,371,334,0,705
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1013.0,377,337,0,714
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1014.0,709,674,0,1383
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1015.0,1098,1013,0,2111
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1016.0,339,320,0,659
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1017.0,1523,1487,0,3010
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1018.0,720,714,0,1434
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1019.0,736,640,0,1376
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1020.0,1215,1194,0,2409
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1021.0,693,657,0,1350
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1023.0,3114,2923,0,6037
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1024.0,368,350,0,718
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1025.0,1474,1410,0,2884
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1027.0,1596,1587,0,3183
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1028.0,964,917,0,1881
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1029.0,840,794,0,1634
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1030.0,702,671,0,1373
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1031.0,1327,1204,0,2531
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1033.0,1767,1595,0,3362
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1035.0,295,298,0,593
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1040.0,674,672,0,1346
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1083.0,1057,1092,0,2149
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1084.0,734,830,0,1564
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1085.0,717,704,0,1421
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1086.0,1364,1426,0,2790
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1087.0,890,911,0,1801
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1088.0,671,629,0,1300
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1089.0,1176,1142,0,2318
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1090.0,1007,1007,0,2014
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1113.0,1436,1390,0,2826
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1114.0,1450,1416,0,2866
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1115.0,1075,997,0,2072
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,252.0,623,530,0,1153
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,253.0,545,422,0,967
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,254.0,381,355,0,736
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,255.0,1340,1225,0,2565
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,256.0,753,716,0,1469
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,257.0,965,894,0,1859
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,258.0,2272,2251,0,4523
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,259.0,949,882,0,1831
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,260.0,142,98,0,240
23,QUINTANA ROO,3.0,BENITO JUAREZ                                     ,4.0,ISLA MUJERES,261.0,4966,5327,0,10293
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,13.0,1269,1263,0,2532
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,49.0,777,716,0,1493
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,50.0,1055,1039,0,2094
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,51.0,581,589,0,1170
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,70.0,499,549,0,1048
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,144.0,416,386,0,802
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,145.0,358,317,0,675
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,146.0,2788,3178,0,5966
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,147.0,3796,4134,0,7930
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,148.0,556,551,0,1107
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,149.0,1131,1038,0,2169
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,151.0,2444,2550,0,4994
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,152.0,796,788,0,1584
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,153.0,727,706,0,1433
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,155.0,630,590,0,1220
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,156.0,696,719,0,1415
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,157.0,619,658,0,1277
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,158.0,579,588,0,1167
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,159.0,724,666,0,1390
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,161.0,1467,1612,0,3079
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,162.0,277,280,0,557
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,163.0,1017,980,0,1997
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,164.0,2594,2746,0,5340
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,165.0,564,602,0,1166
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,167.0,735,697,0,1432
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,168.0,5997,6354,0,12351
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,169.0,1500,1577,0,3077
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,170.0,1373,1325,0,2698
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,172.0,645,742,0,1387
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,173.0,2096,1917,0,4013
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,180.0,10,7,0,17
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,579.0,657,635,0,1292
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,580.0,301,270,0,571
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,581.0,186,158,0,344
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,582.0,193,191,0,384
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,583.0,137,142,0,279
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,584.0,87,78,0,165
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,585.0,794,736,0,1530
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,586.0,142,129,0,271
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,587.0,162,141,0,303
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,588.0,130,138,0,268
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,589.0,232,232,0,464
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,590.0,176,193,0,369
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,591.0,5342,4954,0,10296
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,592.0,845,809,0,1654
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,593.0,232,231,0,463
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,594.0,372,387,0,759
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,595.0,433,413,0,846
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,596.0,299,320,0,619
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,597.0,202,231,0,433
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,598.0,492,458,0,950
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,599.0,385,420,0,805
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,600.0,123,114,0,237
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,601.0,285,307,0,592
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,602.0,217,226,0,443
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,603.0,147,113,0,260
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,604.0,403,373,0,776
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,605.0,294,304,0,598
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,606.0,383,406,0,789
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,607.0,362,361,0,723
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,608.0,316,318,0,634
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,609.0,341,354,0,695
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,610.0,311,337,0,648
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,611.0,377,417,0,794
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,612.0,444,491,0,935
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,613.0,400,377,0,777
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,614.0,329,333,0,662
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,615.0,356,357,0,713
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,616.0,414,413,0,827
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,617.0,356,363,0,719
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,618.0,224,238,0,462
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,619.0,575,549,0,1124
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,620.0,468,483,0,951
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,621.0,391,445,0,836
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,622.0,403,434,0,837
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,623.0,430,472,0,902
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,624.0,233,255,0,488
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,625.0,375,398,0,773
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,626.0,7739,8721,0,16460
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,627.0,1096,1140,0,2236
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,628.0,861,937,0,1798
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,629.0,1820,2079,0,3899
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,630.0,378,417,0,795
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,631.0,1579,1668,0,3247
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,632.0,5340,5010,0,10350
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,633.0,1594,1648,0,3242
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,634.0,482,505,0,987
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,635.0,381,403,0,784
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,636.0,331,323,0,654
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,637.0,231,229,0,460
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,638.0,657,672,0,1329
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,639.0,446,429,0,875
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,640.0,907,962,0,1869
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,641.0,516,560,0,1076
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,642.0,346,406,0,752
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,643.0,326,344,0,670
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,644.0,359,351,0,710
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,645.0,357,388,0,745
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,646.0,258,291,0,549
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,647.0,428,435,0,863
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,648.0,353,385,0,738
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,649.0,485,562,0,1047
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,650.0,403,448,0,851
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,651.0,312,303,0,615
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,652.0,486,517,0,1003
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,653.0,707,820,0,1527
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,654.0,373,395,0,768
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,655.0,396,456,0,852
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,656.0,253,273,0,526
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,657.0,283,335,0,618
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,658.0,606,692,0,1298
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,659.0,310,386,0,696
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,660.0,523,577,0,1100
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,661.0,551,659,0,1210
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,662.0,635,661,0,1296
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,663.0,628,750,0,1378
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,664.0,896,972,0,1868
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,665.0,393,499,0,892
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,666.0,234,250,0,484
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,667.0,855,966,0,1821
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,811.0,546,550,0,1096
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,812.0,699,714,0,1413
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,813.0,584,696,0,1280
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,814.0,687,686,0,1373
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,815.0,562,573,0,1135
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,816.0,676,618,0,1294
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,817.0,548,570,0,1118
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,818.0,704,636,0,1340
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,819.0,454,424,0,878
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,820.0,372,373,0,745
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,821.0,349,307,0,656
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,822.0,972,948,0,1920
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,823.0,373,369,0,742
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,824.0,337,353,0,690
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,825.0,485,457,0,942
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,826.0,4359,3928,0,8287
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,827.0,294,296,0,590
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,828.0,545,578,0,1123
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,829.0,339,323,0,662
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,830.0,471,481,0,952
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,831.0,258,263,0,521
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,832.0,420,422,0,842
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,833.0,402,390,0,792
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,834.0,284,272,0,556
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,835.0,266,267,0,533
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,836.0,307,326,0,633
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,837.0,396,390,0,786
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,838.0,196,186,0,382
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,839.0,742,667,0,1409
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,840.0,283,274,0,557
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,841.0,515,497,0,1012
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,842.0,460,467,0,927
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,843.0,237,238,0,475
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,844.0,327,339,0,666
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,845.0,398,406,0,804
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,846.0,572,545,0,1117
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,847.0,566,479,0,1045
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,848.0,588,560,0,1148
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1022.0,1215,1152,0,2367
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1026.0,1796,1533,0,3329
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1032.0,1845,1506,0,3351
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1034.0,1908,1581,0,3489
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1036.0,708,578,0,1286
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1037.0,1319,1162,0,2481
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1038.0,827,673,0,1500
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1039.0,1485,1287,0,2772
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1041.0,1506,1306,0,2812
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1042.0,738,684,0,1422
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1043.0,848,748,0,1596
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1044.0,607,551,0,1158
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1045.0,575,491,0,1066
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1046.0,323,278,0,601
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1047.0,1288,1323,0,2611
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1048.0,670,623,0,1293
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1049.0,737,668,0,1405
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1050.0,604,585,0,1189
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1051.0,348,299,0,647
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1052.0,570,512,0,1082
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1053.0,432,421,0,853
