CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,378,3,275.0,111.0,26.0,16.0,26.0,27.0,26.0,428.0,35.0,14.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,12.0,6.0,0.0,5.0,0.0,44.0,1061.0,1537
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,379,1,90.0,39.0,4.0,4.0,10.0,15.0,5.0,169.0,16.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,17.0,391.0,638
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,380,1,127.0,58.0,5.0,3.0,13.0,9.0,4.0,209.0,15.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,0.0,28.0,490.0,706
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,381,1,60.0,45.0,10.0,2.0,7.0,10.0,5.0,111.0,15.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,286.0,414
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,382,1,93.0,48.0,0.0,5.0,12.0,17.0,0.0,225.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,6.0,7.0,0.0,4.0,0.0,20.0,446.0,733
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,383,1,116.0,50.0,10.0,4.0,6.0,11.0,5.0,119.0,8.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,15.0,360.0,532
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,393,1,14.0,16.0,8.0,3.0,10.0,4.0,3.0,216.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,2.0,0.0,6.0,300.0,613
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,410,3,83.0,51.0,14.0,12.0,15.0,19.0,6.0,348.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,3.0,0.0,9.0,2.0,18.0,614.0,1361
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,411,1,31.0,36.0,10.0,4.0,19.0,9.0,9.0,246.0,23.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,13.0,5.0,1.0,7.0,0.0,15.0,435.0,720
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,412,2,83.0,47.0,16.0,3.0,27.0,5.0,9.0,271.0,28.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,4.0,1.0,26.0,541.0,826
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,413,3,143.0,90.0,38.0,20.0,46.0,15.0,22.0,648.0,35.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,7.0,2.0,14.0,0.0,39.0,1146.0,1869
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,414,2,120.0,54.0,28.0,5.0,31.0,17.0,13.0,236.0,21.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,23.0,577.0,1020
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,415,3,166.0,127.0,45.0,17.0,33.0,24.0,19.0,495.0,39.0,13.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,12.0,4.0,0.0,8.0,0.0,47.0,1058.0,1797
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,416,2,154.0,101.0,39.0,11.0,21.0,17.0,13.0,144.0,27.0,12.0,6.0,1.0,1.0,2.0,6.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,44.0,606.0,902
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,417,2,103.0,106.0,30.0,10.0,33.0,20.0,16.0,332.0,14.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,3.0,1.0,2.0,0.0,40.0,738.0,1178
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,418,2,143.0,78.0,33.0,7.0,26.0,22.0,11.0,423.0,20.0,9.0,6.0,0.0,0.0,2.0,2.0,1.0,1.0,16.0,9.0,0.0,4.0,0.0,27.0,840.0,1420
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,419,3,147.0,116.0,39.0,26.0,42.0,17.0,16.0,375.0,16.0,8.0,10.0,0.0,0.0,7.0,12.0,1.0,1.0,23.0,6.0,0.0,1.0,0.0,47.0,910.0,1856
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,420,3,226.0,168.0,45.0,16.0,61.0,24.0,15.0,340.0,38.0,10.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,13.0,13.0,1.0,2.0,0.0,66.0,1054.0,1837
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,421,2,121.0,37.0,15.0,7.0,28.0,12.0,11.0,222.0,13.0,4.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,9.0,5.0,0.0,3.0,1.0,27.0,524.0,869
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,422,2,159.0,75.0,35.0,16.0,33.0,12.0,9.0,432.0,26.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,3.0,0.0,3.0,0.0,33.0,853.0,1390
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,423,4,171.0,105.0,45.0,27.0,62.0,24.0,16.0,597.0,50.0,4.0,7.0,0.0,0.0,9.0,3.0,1.0,0.0,18.0,10.0,0.0,13.0,0.0,34.0,1196.0,2017
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,424,2,95.0,53.0,19.0,12.0,43.0,17.0,9.0,462.0,23.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,10.0,1.0,6.0,0.0,30.0,806.0,1388
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,425,3,131.0,75.0,22.0,5.0,60.0,18.0,19.0,514.0,27.0,6.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,21.0,13.0,2.0,4.0,0.0,34.0,959.0,1822
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,426,2,182.0,64.0,24.0,10.0,22.0,22.0,12.0,374.0,35.0,7.0,4.0,1.0,0.0,2.0,4.0,0.0,1.0,5.0,10.0,0.0,7.0,0.0,42.0,828.0,1349
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,427,2,171.0,77.0,21.0,8.0,35.0,24.0,10.0,416.0,35.0,5.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,16.0,4.0,1.0,1.0,15.0,11.0,859.0,1425
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,428,6,274.0,147.0,52.0,15.0,87.0,47.0,25.0,936.0,88.0,11.0,4.0,1.0,0.0,4.0,2.0,1.0,0.0,30.0,14.0,0.0,21.0,1.0,67.0,1827.0,3581
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,429,4,287.0,148.0,38.0,29.0,50.0,18.0,26.0,636.0,43.0,8.0,4.0,2.0,1.0,7.0,6.0,1.0,0.0,30.0,11.0,3.0,8.0,0.0,68.0,1424.0,2258
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,430,1,50.0,50.0,31.0,14.0,23.0,5.0,5.0,168.0,20.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,14.0,2.0,1.0,4.0,0.0,15.0,406.0,694
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,431,2,84.0,59.0,32.0,14.0,27.0,18.0,7.0,259.0,12.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,7.0,3.0,2.0,0.0,28.0,575.0,1007
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,432,1,40.0,53.0,22.0,7.0,19.0,22.0,2.0,202.0,6.0,5.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,9.0,4.0,1.0,4.0,0.0,27.0,428.0,671
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,433,2,116.0,92.0,62.0,12.0,25.0,27.0,5.0,422.0,23.0,3.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,8.0,4.0,7.0,10.0,0.0,35.0,861.0,1469
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,434,1,9.0,9.0,3.0,1.0,1.0,2.0,2.0,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,52.0,125
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,435,1,46.0,20.0,19.0,7.0,14.0,9.0,6.0,189.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,5.0,0.0,3.0,0.0,16.0,360.0,634
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,436,2,52.0,31.0,28.0,11.0,21.0,21.0,2.0,254.0,12.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,16.0,5.0,1.0,1.0,0.0,20.0,483.0,879
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,437,2,66.0,76.0,40.0,25.0,17.0,16.0,22.0,484.0,15.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,10.0,13.0,1.0,3.0,1.0,27.0,823.0,1342
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,438,2,163.0,63.0,40.0,15.0,40.0,16.0,6.0,381.0,22.0,6.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,5.0,0.0,5.0,0.0,28.0,804.0,1305
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,439,2,123.0,58.0,73.0,31.0,58.0,18.0,19.0,378.0,22.0,9.0,5.0,1.0,0.0,7.0,3.0,0.0,0.0,12.0,7.0,1.0,6.0,0.0,43.0,874.0,1483
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,440,1,92.0,33.0,64.0,8.0,39.0,11.0,4.0,129.0,14.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,4.0,0.0,13.0,433.0,719
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,441,2,138.0,102.0,48.0,10.0,46.0,15.0,6.0,338.0,14.0,11.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,3.0,2.0,2.0,0.0,28.0,788.0,1231
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,442,1,32.0,21.0,8.0,0.0,5.0,1.0,2.0,46.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,10.0,145.0,239
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,443,1,95.0,48.0,15.0,3.0,24.0,9.0,7.0,100.0,6.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,19.0,352.0,613
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,444,1,25.0,45.0,7.0,5.0,17.0,6.0,5.0,96.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,232.0,468
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,445,1,36.0,17.0,8.0,1.0,6.0,1.0,5.0,70.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,160.0,214
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,446,2,126.0,112.0,31.0,12.0,15.0,13.0,8.0,209.0,12.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,25.0,572.0,875
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,447,1,15.0,22.0,3.0,1.0,7.0,4.0,4.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,96.0,225
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,448,2,128.0,38.0,15.0,4.0,27.0,9.0,7.0,227.0,10.0,8.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,11.0,5.0,2.0,1.0,0.0,20.0,520.0,885
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,450,1,5.0,23.0,1.0,0.0,3.0,3.0,2.0,15.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,65.0,147
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,775,5,404.0,141.0,41.0,19.0,48.0,67.0,25.0,1002.0,63.0,22.0,8.0,7.0,1.0,2.0,1.0,0.0,0.0,40.0,13.0,1.0,8.0,1.0,60.0,1974.0,3405
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,776,1,57.0,16.0,6.0,7.0,16.0,6.0,4.0,164.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,0.0,4.0,308.0,526
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,777,2,78.0,27.0,12.0,4.0,18.0,13.0,9.0,243.0,27.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,12.0,467.0,764
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,778,1,53.0,27.0,4.0,4.0,11.0,8.0,5.0,177.0,20.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,4.0,331.0,578
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,779,1,51.0,21.0,6.0,3.0,11.0,9.0,3.0,169.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,9.0,309.0,539
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,780,1,68.0,21.0,8.0,2.0,11.0,9.0,12.0,224.0,13.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,5.0,0.0,2.0,0.0,11.0,403.0,678
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,781,2,93.0,35.0,23.0,3.0,27.0,14.0,14.0,254.0,20.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,4.0,502.0,772
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,782,1,66.0,34.0,6.0,3.0,10.0,14.0,10.0,256.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,5.0,429.0,704
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,783,2,184.0,46.0,19.0,7.0,22.0,30.0,21.0,364.0,19.0,6.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,11.0,4.0,1.0,2.0,0.0,15.0,757.0,1108
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,784,1,86.0,28.0,7.0,3.0,18.0,11.0,5.0,230.0,19.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,14.0,440.0,737
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,785,2,148.0,63.0,9.0,4.0,16.0,11.0,10.0,252.0,9.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,1.0,11.0,554.0,798
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,786,2,80.0,32.0,6.0,10.0,13.0,14.0,7.0,138.0,15.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,18.0,353.0,823
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,787,2,106.0,25.0,11.0,2.0,21.0,25.0,10.0,335.0,18.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,3.0,1.0,3.0,0.0,8.0,582.0,948
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,788,1,75.0,12.0,9.0,9.0,11.0,11.0,3.0,208.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,7.0,373.0,628
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,789,1,71.0,17.0,13.0,9.0,14.0,6.0,7.0,221.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,13.0,405.0,665
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,790,2,103.0,29.0,15.0,1.0,17.0,23.0,7.0,263.0,22.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,19.0,524.0,885
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,791,1,80.0,23.0,8.0,4.0,7.0,11.0,11.0,247.0,14.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,6.0,427.0,643
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,792,2,111.0,23.0,18.0,7.0,16.0,16.0,12.0,352.0,16.0,3.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,11.0,5.0,0.0,4.0,0.0,13.0,615.0,985
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,793,2,147.0,57.0,16.0,6.0,26.0,17.0,8.0,416.0,38.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,13.0,1.0,1.0,2.0,0.0,32.0,789.0,1447
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,794,6,464.0,160.0,56.0,25.0,81.0,75.0,36.0,1325.0,89.0,13.0,6.0,1.0,0.0,1.0,4.0,1.0,0.0,40.0,20.0,2.0,13.0,2.0,82.0,2496.0,4273
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,795,1,88.0,33.0,8.0,4.0,19.0,12.0,3.0,243.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,8.0,444.0,717
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,796,1,69.0,35.0,7.0,3.0,13.0,15.0,8.0,199.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,12.0,387.0,634
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,797,2,118.0,35.0,12.0,7.0,27.0,16.0,11.0,258.0,24.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,4.0,0.0,14.0,552.0,840
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,798,1,59.0,32.0,13.0,4.0,19.0,19.0,6.0,200.0,14.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,379.0,663
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,799,1,112.0,40.0,6.0,13.0,11.0,10.0,5.0,213.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,12.0,451.0,673
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,800,2,96.0,32.0,15.0,9.0,23.0,10.0,7.0,251.0,18.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,12.0,487.0,816
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,801,2,73.0,41.0,12.0,8.0,34.0,10.0,17.0,265.0,19.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,14.0,503.0,846
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,802,2,150.0,39.0,22.0,9.0,36.0,18.0,11.0,355.0,27.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,1.0,4.0,0.0,29.0,729.0,1168
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,803,1,46.0,16.0,6.0,1.0,13.0,5.0,3.0,144.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,9.0,259.0,471
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,804,2,131.0,47.0,12.0,6.0,35.0,23.0,9.0,412.0,23.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,25.0,748.0,1199
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,805,2,120.0,44.0,11.0,5.0,24.0,14.0,9.0,409.0,22.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,9.0,5.0,0.0,3.0,0.0,13.0,699.0,1088
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,806,2,90.0,30.0,19.0,3.0,11.0,10.0,7.0,242.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,5.0,0.0,16.0,461.0,751
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,807,2,127.0,41.0,14.0,6.0,18.0,14.0,8.0,314.0,29.0,5.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,4.0,1.0,7.0,0.0,12.0,613.0,976
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,808,1,61.0,30.0,6.0,9.0,5.0,9.0,10.0,237.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,6.0,0.0,4.0,0.0,11.0,413.0,664
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,809,1,73.0,24.0,18.0,5.0,14.0,12.0,4.0,211.0,28.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,1.0,12.0,418.0,707
3,23,QUINTANA ROO,2,CHETUMAL,7,OTHON P. BLANCO,810,1,54.0,23.0,9.0,6.0,4.0,4.0,7.0,123.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,250.0,348
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,384,2,102.0,117.0,23.0,6.0,24.0,14.0,56.0,231.0,78.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.0,7.0,0.0,28.0,705.0,1103
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,385,3,122.0,165.0,23.0,10.0,32.0,14.0,68.0,282.0,111.0,5.0,4.0,1.0,0.0,8.0,3.0,2.0,0.0,7.0,3.0,0.0,3.0,0.0,52.0,915.0,1262
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,386,1,24.0,62.0,21.0,10.0,18.0,7.0,19.0,128.0,13.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,315.0,448
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,387,1,70.0,105.0,15.0,11.0,19.0,11.0,35.0,105.0,116.0,0.0,0.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0,5.0,0.0,1.0,0.0,26.0,535.0,677
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,388,1,49.0,68.0,17.0,14.0,11.0,7.0,23.0,96.0,138.0,4.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,15.0,459.0,621
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,389,2,108.0,105.0,15.0,6.0,25.0,10.0,46.0,259.0,100.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,2.0,0.0,18.0,710.0,988
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,390,2,63.0,61.0,18.0,7.0,22.0,6.0,39.0,196.0,67.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,4.0,1.0,1.0,0.0,28.0,531.0,775
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,391,1,61.0,54.0,12.0,15.0,12.0,5.0,11.0,122.0,83.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,5.0,0.0,20.0,414.0,680
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,392,3,109.0,139.0,29.0,8.0,69.0,19.0,53.0,463.0,175.0,6.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,15.0,15.0,0.0,11.0,0.0,58.0,1179.0,1908
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,394,2,59.0,90.0,31.0,15.0,55.0,11.0,66.0,239.0,68.0,2.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,8.0,6.0,2.0,4.0,1.0,31.0,701.0,981
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,395,1,21.0,44.0,12.0,6.0,11.0,6.0,17.0,200.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,10.0,353.0,485
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,396,6,339.0,372.0,61.0,47.0,159.0,47.0,246.0,566.0,436.0,12.0,2.0,1.0,1.0,16.0,5.0,6.0,2.0,19.0,20.0,6.0,12.0,0.0,131.0,2506.0,3697
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,397,1,54.0,83.0,8.0,7.0,14.0,6.0,31.0,90.0,62.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,38.0,404.0,652
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,398,1,74.0,55.0,15.0,4.0,14.0,3.0,65.0,98.0,46.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,15.0,406.0,561
3,23,QUINTANA ROO,2,CHETUMAL,10,BACALAR,399,1,22.0,21.0,10.0,1.0,1.0,3.0,11.0,50.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,134.0,209
