CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_NVA_ALIANZA,PRI_PVEM,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,823,1,13.0,38.0,8.0,24.0,6.0,14.0,14.0,37.0,7.0,14.0,,2.0,0.0,0.0,7.0,184.0,568
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,824,1,11.0,51.0,17.0,19.0,6.0,16.0,5.0,35.0,7.0,6.0,,3.0,0.0,0.0,9.0,185.0,558
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,825,1,20.0,36.0,14.0,30.0,4.0,17.0,14.0,22.0,10.0,13.0,,6.0,0.0,1.0,11.0,198.0,686
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,826,6,32.0,231.0,33.0,120.0,25.0,29.0,13.0,82.0,17.0,13.0,,31.0,0.0,1.0,32.0,659.0,3943
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,827,1,9.0,33.0,13.0,22.0,3.0,11.0,11.0,28.0,9.0,5.0,,4.0,0.0,0.0,10.0,158.0,498
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,828,2,29.0,69.0,27.0,21.0,11.0,37.0,19.0,66.0,21.0,16.0,,2.0,0.0,1.0,21.0,340.0,1004
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,829,1,7.0,44.0,10.0,39.0,3.0,13.0,10.0,17.0,3.0,6.0,,6.0,0.0,0.0,6.0,164.0,523
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,830,2,21.0,53.0,19.0,20.0,8.0,23.0,14.0,38.0,18.0,8.0,,7.0,0.0,1.0,21.0,251.0,881
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,831,1,9.0,34.0,5.0,26.0,7.0,15.0,2.0,29.0,4.0,3.0,,4.0,0.0,0.0,10.0,148.0,450
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,832,1,31.0,32.0,11.0,14.0,5.0,34.0,14.0,66.0,6.0,11.0,,6.0,0.0,3.0,26.0,259.0,713
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,833,1,15.0,49.0,17.0,29.0,4.0,13.0,9.0,22.0,16.0,13.0,,6.0,0.0,0.0,14.0,207.0,634
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,834,1,14.0,70.0,13.0,24.0,7.0,18.0,6.0,40.0,5.0,8.0,,6.0,0.0,0.0,14.0,225.0,576
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,835,1,14.0,44.0,9.0,18.0,5.0,22.0,12.0,36.0,4.0,16.0,,5.0,0.0,0.0,11.0,196.0,479
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,836,1,29.0,65.0,10.0,25.0,5.0,23.0,7.0,22.0,10.0,11.0,,3.0,0.0,0.0,13.0,223.0,630
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,837,2,25.0,121.0,17.0,43.0,8.0,18.0,13.0,38.0,6.0,12.0,,16.0,0.0,0.0,25.0,342.0,813
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,838,1,9.0,43.0,13.0,21.0,2.0,6.0,4.0,26.0,3.0,3.0,,7.0,0.0,0.0,9.0,146.0,364
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,839,2,19.0,61.0,15.0,36.0,8.0,12.0,9.0,20.0,4.0,5.0,,8.0,0.0,0.0,9.0,206.0,907
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,840,1,19.0,54.0,15.0,32.0,9.0,12.0,5.0,41.0,5.0,3.0,,11.0,0.0,0.0,14.0,220.0,574
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,841,1,21.0,47.0,15.0,17.0,6.0,23.0,14.0,33.0,13.0,11.0,,11.0,0.0,0.0,10.0,221.0,703
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,842,2,32.0,51.0,24.0,68.0,5.0,26.0,11.0,48.0,4.0,15.0,,9.0,0.0,1.0,11.0,305.0,830
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,843,1,16.0,57.0,16.0,37.0,6.0,8.0,4.0,31.0,5.0,3.0,,10.0,0.0,1.0,7.0,201.0,504
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,844,1,14.0,63.0,18.0,60.0,5.0,15.0,12.0,30.0,6.0,8.0,,5.0,0.0,1.0,18.0,255.0,608
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,845,1,13.0,38.0,21.0,63.0,9.0,15.0,6.0,32.0,10.0,9.0,,5.0,0.0,0.0,9.0,230.0,636
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,846,2,15.0,60.0,15.0,26.0,7.0,11.0,9.0,19.0,7.0,7.0,,8.0,0.0,1.0,11.0,196.0,927
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,847,2,12.0,67.0,8.0,43.0,6.0,7.0,0.0,28.0,6.0,7.0,,18.0,0.0,0.0,8.0,210.0,829
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,848,2,13.0,45.0,20.0,35.0,9.0,15.0,4.0,22.0,6.0,10.0,,5.0,0.0,1.0,8.0,193.0,870
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,849,1,12.0,29.0,8.0,43.0,7.0,8.0,8.0,25.0,5.0,11.0,,2.0,0.0,1.0,9.0,168.0,633
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,850,1,15.0,36.0,10.0,43.0,7.0,9.0,4.0,26.0,3.0,10.0,,1.0,0.0,0.0,7.0,171.0,555
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,851,2,6.0,47.0,20.0,36.0,3.0,1.0,5.0,24.0,6.0,4.0,,10.0,0.0,0.0,7.0,169.0,793
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,852,1,11.0,38.0,3.0,17.0,2.0,9.0,4.0,28.0,6.0,5.0,,5.0,0.0,1.0,9.0,138.0,591
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,853,1,6.0,42.0,10.0,35.0,12.0,11.0,6.0,32.0,7.0,7.0,,4.0,0.0,0.0,8.0,180.0,601
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,854,2,24.0,56.0,20.0,32.0,21.0,40.0,14.0,48.0,10.0,9.0,,6.0,0.0,0.0,22.0,302.0,1079
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,855,2,22.0,47.0,10.0,22.0,11.0,24.0,12.0,39.0,14.0,12.0,,10.0,0.0,0.0,20.0,243.0,867
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,856,1,7.0,26.0,11.0,12.0,7.0,13.0,1.0,27.0,5.0,6.0,,1.0,0.0,0.0,7.0,123.0,558
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,857,2,30.0,78.0,20.0,32.0,13.0,35.0,22.0,72.0,9.0,12.0,,2.0,0.0,1.0,19.0,345.0,1084
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,858,1,6.0,16.0,6.0,15.0,3.0,11.0,2.0,17.0,8.0,11.0,,5.0,0.0,0.0,8.0,108.0,527
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,859,1,19.0,27.0,10.0,12.0,4.0,10.0,8.0,25.0,5.0,0.0,,3.0,0.0,0.0,8.0,131.0,518
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,860,2,12.0,48.0,13.0,32.0,10.0,16.0,14.0,43.0,7.0,17.0,,5.0,0.0,0.0,9.0,226.0,782
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,861,1,18.0,46.0,8.0,30.0,4.0,15.0,12.0,37.0,10.0,7.0,,5.0,0.0,1.0,13.0,206.0,623
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,862,2,41.0,68.0,14.0,45.0,8.0,20.0,9.0,57.0,9.0,11.0,,10.0,0.0,1.0,15.0,308.0,1019
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,863,2,21.0,67.0,21.0,46.0,9.0,20.0,7.0,33.0,11.0,6.0,,8.0,0.0,0.0,14.0,263.0,988
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,864,1,9.0,34.0,5.0,10.0,4.0,10.0,9.0,36.0,5.0,8.0,,5.0,0.0,0.0,8.0,143.0,436
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,865,1,3.0,55.0,6.0,27.0,7.0,8.0,4.0,22.0,9.0,2.0,,3.0,0.0,0.0,8.0,154.0,491
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,866,2,28.0,71.0,9.0,40.0,6.0,27.0,14.0,42.0,22.0,17.0,,6.0,0.0,2.0,17.0,301.0,980
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,867,2,9.0,37.0,9.0,11.0,4.0,8.0,6.0,25.0,6.0,5.0,,3.0,0.0,0.0,6.0,129.0,863
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,868,1,20.0,63.0,15.0,24.0,11.0,19.0,5.0,37.0,17.0,7.0,,8.0,0.0,0.0,10.0,236.0,699
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,869,1,23.0,49.0,8.0,21.0,2.0,19.0,3.0,32.0,5.0,5.0,,3.0,0.0,0.0,8.0,178.0,548
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,870,1,10.0,24.0,10.0,11.0,5.0,11.0,11.0,28.0,11.0,11.0,,1.0,0.0,0.0,7.0,140.0,413
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,871,1,10.0,38.0,7.0,54.0,3.0,13.0,9.0,21.0,3.0,8.0,,10.0,0.0,0.0,14.0,190.0,432
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,872,2,21.0,63.0,17.0,71.0,7.0,18.0,8.0,57.0,12.0,7.0,,10.0,0.0,1.0,14.0,306.0,802
3,23,QUINTANA ROO,1,SOLIDARIDAD,1,BENITO JUAREZ,873,1,17.0,49.0,11.0,36.0,4.0,21.0,9.0,26.0,7.0,14.0,,9.0,0.0,0.0,14.0,217.0,547
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,874,5,81.0,221.0,36.0,26.0,9.0,32.0,32.0,127.0,27.0,42.0,,21.0,0.0,1.0,38.0,693.0,3396
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,875,7,76.0,418.0,66.0,48.0,19.0,31.0,56.0,144.0,23.0,46.0,,41.0,0.0,3.0,39.0,1010.0,4926
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,876,4,40.0,284.0,47.0,32.0,14.0,22.0,30.0,91.0,19.0,37.0,,15.0,0.0,0.0,33.0,664.0,2940
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,877,2,4.0,121.0,22.0,9.0,8.0,12.0,16.0,40.0,7.0,11.0,,8.0,0.0,0.0,11.0,269.0,870
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,878,1,9.0,91.0,22.0,8.0,7.0,10.0,13.0,34.0,5.0,7.0,,3.0,0.0,0.0,1.0,210.0,744
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,879,2,10.0,110.0,21.0,11.0,6.0,9.0,12.0,37.0,3.0,11.0,,3.0,0.0,2.0,16.0,251.0,806
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,880,1,10.0,97.0,13.0,11.0,1.0,13.0,6.0,30.0,5.0,10.0,,5.0,0.0,1.0,4.0,206.0,706
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,881,2,24.0,101.0,14.0,5.0,2.0,10.0,12.0,50.0,19.0,12.0,,5.0,0.0,1.0,16.0,271.0,1143
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,882,1,5.0,82.0,19.0,4.0,3.0,3.0,8.0,33.0,4.0,6.0,,2.0,0.0,0.0,7.0,176.0,727
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,883,2,20.0,79.0,7.0,7.0,2.0,12.0,10.0,49.0,11.0,13.0,,3.0,0.0,0.0,25.0,238.0,862
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,884,1,16.0,104.0,16.0,9.0,5.0,12.0,8.0,32.0,5.0,12.0,,4.0,0.0,0.0,8.0,231.0,735
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,885,1,8.0,49.0,10.0,4.0,4.0,10.0,13.0,23.0,8.0,11.0,,2.0,0.0,0.0,3.0,145.0,615
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,886,1,8.0,88.0,5.0,11.0,3.0,2.0,7.0,47.0,6.0,5.0,,5.0,0.0,0.0,5.0,192.0,633
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,887,1,10.0,48.0,7.0,5.0,2.0,5.0,6.0,26.0,2.0,3.0,,1.0,0.0,0.0,12.0,127.0,513
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,888,2,43.0,93.0,5.0,7.0,3.0,17.0,19.0,40.0,14.0,23.0,,0.0,0.0,1.0,12.0,277.0,1026
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,889,2,19.0,92.0,8.0,10.0,4.0,12.0,15.0,44.0,13.0,21.0,,6.0,0.0,0.0,12.0,256.0,798
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,890,2,20.0,69.0,14.0,14.0,6.0,13.0,12.0,45.0,13.0,10.0,,3.0,0.0,0.0,15.0,234.0,772
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,891,1,18.0,52.0,9.0,5.0,3.0,5.0,9.0,36.0,6.0,8.0,,0.0,0.0,0.0,2.0,153.0,566
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,892,2,31.0,99.0,8.0,6.0,5.0,13.0,17.0,43.0,20.0,25.0,,4.0,0.0,0.0,18.0,289.0,1123
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,893,1,9.0,74.0,4.0,8.0,6.0,4.0,8.0,20.0,4.0,5.0,,9.0,0.0,2.0,8.0,161.0,640
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,894,1,10.0,63.0,6.0,7.0,4.0,9.0,3.0,22.0,6.0,2.0,,9.0,0.0,0.0,6.0,147.0,400
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,895,1,13.0,38.0,8.0,6.0,3.0,5.0,2.0,18.0,1.0,2.0,,1.0,0.0,1.0,3.0,101.0,430
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,896,1,10.0,57.0,7.0,8.0,1.0,3.0,3.0,16.0,0.0,5.0,,3.0,0.0,0.0,7.0,120.0,542
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,897,1,4.0,59.0,7.0,7.0,1.0,6.0,5.0,20.0,4.0,3.0,,3.0,0.0,0.0,11.0,130.0,570
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,898,1,5.0,38.0,5.0,1.0,1.0,5.0,6.0,22.0,4.0,2.0,,3.0,0.0,0.0,3.0,95.0,458
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,899,1,13.0,38.0,6.0,3.0,4.0,3.0,4.0,19.0,9.0,2.0,,3.0,0.0,0.0,13.0,117.0,422
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,900,1,4.0,54.0,6.0,4.0,0.0,2.0,4.0,18.0,3.0,1.0,,4.0,0.0,1.0,2.0,103.0,369
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,901,1,7.0,53.0,3.0,3.0,0.0,7.0,5.0,20.0,2.0,3.0,,1.0,0.0,0.0,5.0,109.0,378
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,902,1,8.0,68.0,3.0,10.0,1.0,1.0,1.0,15.0,2.0,8.0,,1.0,0.0,0.0,5.0,123.0,532
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,903,1,11.0,84.0,7.0,7.0,1.0,3.0,8.0,22.0,3.0,4.0,,8.0,0.0,0.0,6.0,164.0,521
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,904,1,5.0,52.0,5.0,2.0,2.0,8.0,2.0,11.0,9.0,4.0,,2.0,0.0,0.0,6.0,108.0,409
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,905,1,6.0,53.0,7.0,6.0,3.0,3.0,5.0,21.0,5.0,3.0,,5.0,0.0,0.0,11.0,128.0,401
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,906,1,9.0,57.0,5.0,3.0,3.0,1.0,5.0,10.0,5.0,5.0,,5.0,0.0,0.0,3.0,111.0,389
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,907,1,10.0,47.0,1.0,6.0,3.0,3.0,2.0,14.0,1.0,5.0,,1.0,0.0,0.0,6.0,99.0,401
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,908,1,7.0,63.0,2.0,3.0,3.0,7.0,7.0,17.0,7.0,4.0,,4.0,0.0,0.0,10.0,134.0,500
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,909,1,7.0,56.0,4.0,4.0,2.0,2.0,1.0,31.0,2.0,3.0,,3.0,0.0,0.0,1.0,116.0,462
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,910,1,26.0,37.0,4.0,3.0,1.0,11.0,4.0,20.0,4.0,0.0,,1.0,0.0,1.0,9.0,121.0,498
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,911,1,7.0,32.0,1.0,3.0,2.0,2.0,1.0,4.0,6.0,0.0,,1.0,0.0,1.0,6.0,66.0,339
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,912,1,5.0,63.0,7.0,7.0,1.0,2.0,9.0,19.0,1.0,6.0,,4.0,0.0,0.0,5.0,129.0,468
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,913,1,8.0,27.0,2.0,5.0,1.0,2.0,6.0,17.0,8.0,3.0,,3.0,0.0,0.0,3.0,85.0,399
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,914,1,35.0,35.0,0.0,2.0,3.0,5.0,5.0,16.0,7.0,8.0,,2.0,0.0,0.0,14.0,132.0,669
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,915,1,13.0,26.0,4.0,0.0,3.0,5.0,5.0,10.0,3.0,2.0,,1.0,0.0,0.0,9.0,81.0,596
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,916,1,3.0,41.0,3.0,3.0,0.0,1.0,5.0,24.0,2.0,2.0,,4.0,0.0,0.0,5.0,93.0,404
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,917,1,9.0,54.0,5.0,3.0,2.0,2.0,5.0,17.0,4.0,1.0,,2.0,0.0,0.0,9.0,113.0,551
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,918,1,7.0,32.0,3.0,3.0,4.0,4.0,4.0,17.0,1.0,3.0,,4.0,0.0,0.0,3.0,85.0,360
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,919,1,15.0,38.0,5.0,5.0,1.0,7.0,8.0,18.0,4.0,3.0,,1.0,0.0,0.0,9.0,114.0,592
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,920,2,39.0,131.0,12.0,18.0,7.0,18.0,19.0,59.0,17.0,18.0,,4.0,0.0,2.0,15.0,359.0,629
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,921,1,11.0,36.0,1.0,4.0,1.0,3.0,6.0,32.0,8.0,8.0,,2.0,0.0,1.0,3.0,116.0,365
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,922,1,16.0,21.0,1.0,6.0,0.0,3.0,1.0,14.0,3.0,2.0,,2.0,0.0,0.0,7.0,76.0,409
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,923,1,15.0,119.0,2.0,14.0,1.0,3.0,3.0,30.0,1.0,9.0,,9.0,0.0,0.0,15.0,221.0,512
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,924,3,27.0,526.0,39.0,40.0,5.0,10.0,26.0,96.0,13.0,14.0,,13.0,0.0,0.0,30.0,839.0,1598
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,925,1,21.0,69.0,3.0,7.0,2.0,5.0,7.0,24.0,8.0,9.0,,3.0,0.0,1.0,9.0,168.0,506
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,926,1,7.0,155.0,17.0,11.0,3.0,1.0,2.0,36.0,0.0,7.0,,1.0,0.0,0.0,14.0,254.0,511
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,927,1,14.0,55.0,6.0,2.0,1.0,3.0,4.0,29.0,5.0,2.0,,5.0,0.0,0.0,12.0,138.0,358
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,928,1,7.0,144.0,14.0,12.0,2.0,0.0,8.0,21.0,5.0,5.0,,4.0,0.0,0.0,6.0,228.0,480
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,929,1,11.0,129.0,12.0,4.0,4.0,5.0,6.0,26.0,4.0,5.0,,3.0,0.0,1.0,11.0,221.0,497
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,930,1,8.0,119.0,6.0,4.0,3.0,3.0,1.0,22.0,4.0,4.0,,5.0,0.0,0.0,5.0,184.0,326
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,931,1,9.0,135.0,13.0,6.0,6.0,5.0,2.0,33.0,1.0,1.0,,1.0,0.0,0.0,16.0,228.0,403
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,932,1,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,18.0,122.0,341
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,933,1,8.0,102.0,11.0,8.0,1.0,3.0,4.0,31.0,1.0,2.0,,2.0,0.0,1.0,5.0,179.0,370
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,934,1,9.0,114.0,11.0,7.0,7.0,1.0,11.0,24.0,4.0,5.0,,6.0,0.0,0.0,16.0,215.0,417
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,935,1,8.0,91.0,6.0,3.0,1.0,4.0,6.0,14.0,1.0,2.0,,6.0,0.0,0.0,5.0,147.0,343
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,936,1,12.0,135.0,16.0,4.0,4.0,3.0,3.0,24.0,1.0,2.0,,5.0,0.0,0.0,16.0,225.0,453
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,937,1,5.0,120.0,9.0,10.0,0.0,6.0,2.0,21.0,5.0,3.0,,10.0,0.0,0.0,13.0,204.0,375
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,938,1,6.0,110.0,9.0,5.0,2.0,2.0,0.0,28.0,2.0,3.0,,1.0,0.0,0.0,7.0,175.0,370
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,939,1,7.0,83.0,6.0,2.0,3.0,1.0,3.0,19.0,3.0,5.0,,0.0,0.0,0.0,10.0,142.0,298
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,940,1,8.0,110.0,14.0,8.0,0.0,2.0,3.0,25.0,4.0,10.0,,1.0,0.0,0.0,10.0,195.0,355
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,941,1,8.0,65.0,2.0,3.0,1.0,1.0,0.0,15.0,2.0,1.0,,3.0,0.0,0.0,6.0,107.0,257
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,942,1,12.0,80.0,8.0,8.0,0.0,1.0,4.0,10.0,2.0,3.0,,3.0,0.0,0.0,14.0,145.0,297
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,943,1,11.0,108.0,6.0,5.0,0.0,4.0,1.0,27.0,1.0,6.0,,3.0,0.0,0.0,8.0,180.0,403
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,944,1,2.0,79.0,4.0,8.0,0.0,0.0,2.0,24.0,3.0,3.0,,6.0,0.0,0.0,3.0,134.0,294
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,945,1,6.0,88.0,4.0,5.0,1.0,5.0,3.0,38.0,1.0,2.0,,2.0,0.0,0.0,6.0,161.0,302
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,946,1,14.0,84.0,2.0,10.0,1.0,2.0,3.0,13.0,2.0,4.0,,2.0,0.0,0.0,4.0,141.0,363
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,947,1,7.0,89.0,2.0,5.0,1.0,2.0,2.0,14.0,3.0,2.0,,4.0,0.0,0.0,7.0,138.0,361
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,948,1,12.0,125.0,15.0,3.0,3.0,2.0,2.0,23.0,0.0,3.0,,1.0,0.0,0.0,2.0,191.0,463
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,949,1,10.0,96.0,13.0,4.0,1.0,5.0,5.0,31.0,2.0,3.0,,3.0,0.0,0.0,10.0,183.0,380
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,950,1,8.0,104.0,6.0,1.0,1.0,3.0,3.0,20.0,3.0,1.0,,4.0,0.0,0.0,6.0,160.0,380
